"Index","Ensembl.ID","Gene.name"
26463,"ENSG00000155629","PIK3AP1"
26464,"ENSG00000223341","RN7SKP3"
26465,"ENSG00000165194","PCDH19"
26466,"ENSG00000257808","AC073573.1"
26467,"ENSG00000084628","NKAIN1"
26468,"ENSG00000272380","MIR3976"
26469,"ENSG00000071794","HLTF"
26470,"ENSG00000146966","DENND2A"
26471,"ENSG00000212387","RNU6-1055P"
26472,"ENSG00000138378","STAT4"
26473,"ENSG00000224795","NTM-AS1"
26474,"ENSG00000267703","AC020917.2"
26475,"ENSG00000167600","CYP2S1"
26476,"ENSG00000183709","IFNL2"
26477,"ENSG00000213921","LEUTX"
26478,"ENSG00000223109","MIR1538"
26479,"ENSG00000274102","OR4M2"
26480,"ENSG00000137731","FXYD2"
26481,"ENSG00000171160","MORN4"
26482,"ENSG00000273345","AC104109.4"
26483,"ENSG00000278740","AC005332.10"
26484,"ENSG00000221989","OR2A2"
26485,"ENSG00000220725","AL590290.1"
26486,"ENSG00000280143","AP000892.3"
26487,"ENSG00000142748","FCN3"
26488,"ENSG00000254170","AC008802.1"
26489,"ENSG00000166013","TRIM53BP"
26490,"ENSG00000274423","AC242843.1"
26491,"ENSG00000256351","AC007834.2"
26492,"ENSG00000264571","MIR4529"
26493,"ENSG00000188277","C15orf62"
26494,"ENSG00000232145","AC099548.1"
26495,"ENSG00000079950","STX7"
26496,"ENSG00000131876","SNRPA1"
26497,"ENSG00000257265","AC123905.1"
26498,"ENSG00000220370","AL078595.1"
26499,"ENSG00000261410","AC009142.1"
26500,"ENSG00000275578","AC007742.2"
26501,"ENSG00000235620","AC020743.3"
26502,"ENSG00000157168","NRG1"
26503,"ENSG00000112365","ZBTB24"
26504,"ENSG00000258726","DUXAP6"
26505,"ENSG00000231175","LINC01720"
26506,"ENSG00000198276","UCKL1"
26507,"ENSG00000229820","CR391992.1"
26508,"ENSG00000174839","DENND6A"
26509,"ENSG00000271693","AL929325.1"
26510,"ENSG00000173421","CCDC36"
26511,"ENSG00000263618","AP005121.1"
26512,"ENSG00000228291","ARL4AP3"
26513,"ENSG00000272715","AL157904.1"
26514,"ENSG00000133398","MED10"
26515,"ENSG00000241907","RPS20P4"
26516,"ENSG00000083307","GRHL2"
26517,"ENSG00000250641","LY6G6F-LY6G6D"
26518,"ENSG00000109046","WSB1"
26519,"ENSG00000271182","AC123912.5"
26520,"ENSG00000228024","CYP1D1P"
26521,"ENSG00000224314","AC005002.1"
26522,"ENSG00000270249","AC093668.1"
26523,"ENSG00000171116","HSFX1"
26524,"ENSG00000270570","AC140113.1"
26525,"ENSG00000255051","BCAS2P1"
26526,"ENSG00000213409","C1QBPP2"
26527,"ENSG00000271003","AC009237.13"
26528,"ENSG00000232332","AC233982.1"
26529,"ENSG00000267076","CCDC58P3"
26530,"ENSG00000136939","OR1L4"
26531,"ENSG00000215278","RPS7P6"
26532,"ENSG00000100412","ACO2"
26533,"ENSG00000260726","KLF8P1"
26534,"ENSG00000111335","OAS2"
26535,"ENSG00000129450","SIGLEC9"
26536,"ENSG00000230003","AL445646.1"
26537,"ENSG00000279227","AC009303.4"
26538,"ENSG00000274026","FAM27E3"
26539,"ENSG00000271897","AL357518.1"
26540,"ENSG00000124228","DDX27"
26541,"ENSG00000261063","AC009139.2"
26542,"ENSG00000228578","TUBB1P2"
26543,"ENSG00000008952","SEC62"
26544,"ENSG00000228222","AC073050.1"
26545,"ENSG00000274747","RN7SL627P"
26546,"ENSG00000260438","AC018552.1"
26547,"ENSG00000277526","AC245123.1"
26548,"ENSG00000108306","FBXL20"
26549,"ENSG00000214552","COPS8P2"
26550,"ENSG00000273552","AL136439.1"
26551,"ENSG00000270919","AC108451.2"
26552,"ENSG00000255970","LINC02421"
26553,"ENSG00000271938","AC103724.4"
26554,"ENSG00000203697","CAPN8"
26555,"ENSG00000240371","RPS4XP13"
26556,"ENSG00000226773","AL663109.1"
26557,"ENSG00000222560","RNU4-43P"
26558,"ENSG00000275540","AC011477.7"
26559,"ENSG00000167508","MVD"
26560,"ENSG00000277367","AL929601.4"
26561,"ENSG00000275969","SPATA31A3"
26562,"ENSG00000180772","AGTR2"
26563,"ENSG00000140519","RHCG"
26564,"ENSG00000229242","AL358452.1"
26565,"ENSG00000227120","AC009238.1"
26566,"ENSG00000230182","RNF10P1"
26567,"ENSG00000105671","DDX49"
26568,"ENSG00000109255","NMU"
26569,"ENSG00000120742","SERP1"
26570,"ENSG00000167476","JSRP1"
26571,"ENSG00000177469","CAVIN1"
26572,"ENSG00000188676","IDO2"
26573,"ENSG00000184619","KRBA2"
26574,"ENSG00000165209","STRBP"
26575,"ENSG00000226092","RBMY2AP"
26576,"ENSG00000254315","AC023632.5"
26577,"ENSG00000203499","IQANK1"
26578,"ENSG00000163001","CFAP36"
26579,"ENSG00000275643","RBM22P6"
26581,"ENSG00000136816","TOR1B"
26582,"ENSG00000263533","MIR4463"
26583,"ENSG00000184394","OR4N5"
26584,"ENSG00000172782","FADS6"
26585,"ENSG00000263235","AC006111.2"
26586,"ENSG00000138119","MYOF"
26587,"ENSG00000248318","AC104958.1"
26588,"ENSG00000150556","LYPD6B"
26589,"ENSG00000265098","MIR4510"
26590,"ENSG00000173914","RBM4B"
26591,"ENSG00000134571","MYBPC3"
26592,"ENSG00000236637","IFNA4"
26593,"ENSG00000258342","AL133304.3"
26595,"ENSG00000277013","AC008556.1"
26596,"ENSG00000229667","UBE2V1P9"
26598,"ENSG00000274565","AC080038.1"
26599,"ENSG00000232500","AP005273.1"
26600,"ENSG00000243572","LINC02017"
26601,"ENSG00000181754","AMIGO1"
26602,"ENSG00000179743","FLJ37453"
26603,"ENSG00000213574","LDHAP5"
26604,"ENSG00000110315","RNF141"
26605,"ENSG00000235100","AL157400.3"
26606,"ENSG00000174021","GNG5"
26607,"ENSG00000244302","PEX5L-AS2"
26608,"ENSG00000244067","GSTA2"
26609,"ENSG00000183888","SRARP"
26610,"ENSG00000223282","RN7SKP165"
26611,"ENSG00000196415","PRTN3"
26612,"ENSG00000281880","PAUPAR"
26613,"ENSG00000264444","SDHCP1"
26614,"ENSG00000249200","AC110775.1"
26615,"ENSG00000181404","WASHC1"
26616,"ENSG00000171747","LGALS4"
26617,"ENSG00000172746","RPL12P13"
26618,"ENSG00000233995","AP000547.1"
26619,"ENSG00000257138","TAS2R38"
26620,"ENSG00000006468","ETV1"
26621,"ENSG00000229744","AC011998.2"
26622,"ENSG00000229497","AC005189.1"
26623,"ENSG00000240032","LNCSRLR"
26624,"ENSG00000281207","SLFNL1-AS1"
26625,"ENSG00000159685","CHCHD6"
26626,"ENSG00000255364","SMILR"
26627,"ENSG00000187601","MAGEH1"
26628,"ENSG00000127418","FGFRL1"
26629,"ENSG00000179938","GOLGA8J"
26630,"ENSG00000264947","MIR3181"
26631,"ENSG00000213435","ATP6V0CP3"
26632,"ENSG00000233586","AC246785.2"
26633,"ENSG00000109065","NAT9"
26634,"ENSG00000263785","MIR3182"
26635,"ENSG00000238965","RNA5SP351"
26636,"ENSG00000106261","ZKSCAN1"
26637,"ENSG00000169964","TMEM42"
26638,"ENSG00000230797","YY2"
26639,"ENSG00000237107","AL591473.1"
26640,"ENSG00000273209","AC069148.1"
26641,"ENSG00000271582","AC073111.2"
26642,"ENSG00000250764","AC025178.1"
26643,"ENSG00000248912","AC096736.1"
26644,"ENSG00000183735","TBK1"
26645,"ENSG00000276703","RPS29P32"
26646,"ENSG00000117215","PLA2G2D"
26647,"ENSG00000270710","FO393422.1"
26648,"ENSG00000250945","AC096773.1"
26649,"ENSG00000271235","AC114477.1"
26650,"ENSG00000197768","STPG3"
26651,"ENSG00000259121","AL109628.1"
26652,"ENSG00000088320","REM1"
26653,"ENSG00000070882","OSBPL3"
26654,"ENSG00000124313","IQSEC2"
26655,"ENSG00000244692","RN7SL724P"
26656,"ENSG00000273434","OR8S21P"
26657,"ENSG00000231189","AC013448.1"
26658,"ENSG00000125386","FAM193A"
26659,"ENSG00000224335","AC239809.1"
26660,"ENSG00000258392","RPA2P1"
26661,"ENSG00000157869","RAB28"
26662,"ENSG00000260653","AC237221.1"
26663,"ENSG00000206848","RNU6-890P"
26665,"ENSG00000106305","AIMP2"
26666,"ENSG00000260941","LINC00622"
26667,"ENSG00000229534","HNRNPA1P53"
26668,"ENSG00000172780","RAB43"
26669,"ENSG00000274306","MIR5088"
26670,"ENSG00000255404","AP001266.1"
26671,"ENSG00000243136","RN7SL22P"
26672,"ENSG00000230102","LINC02028"
26673,"ENSG00000204188","GGNBP1"
26674,"ENSG00000176998","HCG4"
26675,"ENSG00000207873","MIR513A1"
26676,"ENSG00000231637","USP17L29"
26677,"ENSG00000198830","HMGN2"
26678,"ENSG00000200243","RN7SKP79"
26680,"ENSG00000244122","UGT1A7"
26681,"ENSG00000257475","AC068888.2"
26682,"ENSG00000257444","SETP7"
26683,"ENSG00000222363","RNU4-34P"
26684,"ENSG00000234177","LINC01114"
26686,"ENSG00000222232","RNA5SP89"
26687,"ENSG00000264281","AC016596.1"
26688,"ENSG00000225665","AC073475.1"
26689,"ENSG00000275194","AC004467.1"
26690,"ENSG00000197124","ZNF682"
26691,"ENSG00000088367","EPB41L1"
26692,"ENSG00000099282","TSPAN15"
26693,"ENSG00000274450","U6atac"
26694,"ENSG00000237494","AL360007.1"
26695,"ENSG00000211750","TRBV24-1"
26696,"ENSG00000234167","ELOBP4"
26697,"ENSG00000225818","AC118653.1"
26698,"ENSG00000218739","CEBPZOS"
26699,"ENSG00000241059","AC008799.2"
26700,"ENSG00000254407","PHBP17"
26701,"ENSG00000212468","RNU6-754P"
26702,"ENSG00000232798","CR769767.1"
26703,"ENSG00000274098","RN7SL787P"
26704,"ENSG00000243991","RN7SL447P"
26705,"ENSG00000234494","SP2-AS1"
26706,"ENSG00000198848","CES1"
26707,"ENSG00000244389","RN7SL242P"
26708,"ENSG00000224953","SRIP3"
26709,"ENSG00000175387","SMAD2"
26710,"ENSG00000105737","GRIK5"
26711,"ENSG00000280683","LINC01242"
26713,"ENSG00000176956","LY6H"
26714,"ENSG00000184724","KRTAP6-1"
26715,"ENSG00000225434","LINC01504"
26716,"ENSG00000227295","ELL2P1"
26717,"ENSG00000227645","RPL7P54"
26718,"ENSG00000233685","OR6L1P"
26719,"ENSG00000251648","AC008958.1"
26720,"ENSG00000261486","RARRES2P9"
26721,"ENSG00000207357","RNU6-2"
26723,"ENSG00000229603","AC004014.1"
26724,"ENSG00000266389","AC002091.2"
26725,"ENSG00000122550","KLHL7"
26726,"ENSG00000113231","PDE8B"
26727,"ENSG00000252047","Y_RNA"
26728,"ENSG00000226886","AC093787.1"
26729,"ENSG00000101898","MCTS2P"
26730,"ENSG00000279741","AC007342.8"
26731,"ENSG00000219926","AL445238.1"
26732,"ENSG00000258600","AL359238.1"
26733,"ENSG00000222248","RNA5SP201"
26734,"ENSG00000177508","IRX3"
26735,"ENSG00000248213","CICP16"
26736,"ENSG00000204971","AP000812.1"
26737,"ENSG00000259831","LINC00567"
26738,"ENSG00000248254","AC107398.2"
26739,"ENSG00000234093","RPS15AP11"
26740,"ENSG00000272282","LINC02084"
26741,"ENSG00000265352","LINC01899"
26742,"ENSG00000224060","ARSEP1"
26743,"ENSG00000254764","TRIM53CP"
26744,"ENSG00000255370","CYCSP25"
26745,"ENSG00000082175","PGR"
26746,"ENSG00000119660","DPPA5P4"
26748,"ENSG00000266520","RAC1P1"
26749,"ENSG00000267513","HMGN1P31"
26750,"ENSG00000249859","PVT1"
26751,"ENSG00000212296","SNORD72"
26753,"ENSG00000105516","DBP"
26754,"ENSG00000249301","AC108120.2"
26755,"ENSG00000280969","RPS4Y2"
26756,"ENSG00000280338","AC091941.1"
26757,"ENSG00000263439","MIR4753"
26758,"ENSG00000252252","RNU6-687P"
26759,"ENSG00000211784","TRAV10"
26760,"ENSG00000258676","AC091544.2"
26761,"ENSG00000206172","HBA1"
26762,"ENSG00000254930","LINC02545"
26763,"ENSG00000052802","MSMO1"
26764,"ENSG00000231120","BTF3P10"
26765,"ENSG00000232591","AL139125.1"
26766,"ENSG00000238498","SNORD13P1"
26767,"ENSG00000140285","FGF7"
26768,"ENSG00000229197","RPS15AP28"
26769,"ENSG00000261644","AC007728.2"
26770,"ENSG00000251310","AC107391.1"
26771,"ENSG00000188177","ZC3H6"
26772,"ENSG00000171303","KCNK3"
26773,"ENSG00000225796","MTND4P23"
26774,"ENSG00000267729","AC010761.6"
26775,"ENSG00000279873","LINC01126"
26776,"ENSG00000162777","DENND2D"
26777,"ENSG00000058335","RASGRF1"
26778,"ENSG00000255262","ELOBP2"
26779,"ENSG00000243314","AC106707.2"
26781,"ENSG00000250625","AL031073.1"
26782,"ENSG00000231328","TPT1P7"
26783,"ENSG00000130988","RGN"
26784,"ENSG00000120129","DUSP1"
26785,"ENSG00000261105","LMO7-AS1"
26786,"ENSG00000262855","AC012146.4"
26787,"ENSG00000273709","U2"
26788,"ENSG00000279268","AC068213.1"
26789,"ENSG00000213265","TSGA13"
26790,"ENSG00000259315","ACTG1P17"
26791,"ENSG00000273614","SNORA11"
26792,"ENSG00000212335","Y_RNA"
26793,"ENSG00000237414","AL365204.2"
26794,"ENSG00000160007","ARHGAP35"
26795,"ENSG00000234864","AL022344.1"
26796,"ENSG00000234083","AJ006995.1"
26797,"ENSG00000214215","C12orf74"
26798,"ENSG00000243831","AL109933.2"
26799,"ENSG00000244292","OR9N1P"
26800,"ENSG00000256250","AC073912.1"
26801,"ENSG00000105677","TMEM147"
26802,"ENSG00000279759","AC118344.2"
26803,"ENSG00000254001","AC084706.1"
26804,"ENSG00000231312","AC007388.1"
26805,"ENSG00000279289","AL136164.3"
26806,"ENSG00000197483","ZNF628"
26807,"ENSG00000230360","DDX10P2"
26808,"ENSG00000211532","MIR526A2"
26809,"ENSG00000107036","RIC1"
26811,"ENSG00000198734","F5"
26812,"ENSG00000091704","CPA1"
26813,"ENSG00000249998","AC106894.1"
26814,"ENSG00000188171","ZNF626"
26815,"ENSG00000265503","MIR1269B"
26816,"ENSG00000162775","RBM15"
26817,"ENSG00000249099","AC025475.1"
26818,"ENSG00000273142","AC073335.2"
26819,"ENSG00000174640","SLCO2A1"
26820,"ENSG00000261679","ATP5HP1"
26821,"ENSG00000234939","MTND2P18"
26822,"ENSG00000242159","ABCF2P1"
26823,"ENSG00000240767","RN7SL288P"
26824,"ENSG00000241562","RPL7P5"
26825,"ENSG00000218048","AL121949.1"
26827,"ENSG00000258965","AC044913.1"
26828,"ENSG00000199990","VTRNA1-1"
26829,"ENSG00000275784","AL034549.1"
26830,"ENSG00000271443","AC011247.3"
26831,"ENSG00000227342","LINC00307"
26832,"ENSG00000226217","RPL19P1"
26833,"ENSG00000205847","OR7E91P"
26834,"ENSG00000227433","AC090018.1"
26835,"ENSG00000266187","RN7SL480P"
26836,"ENSG00000260595","OR4C49P"
26837,"ENSG00000197226","TBC1D9B"
26838,"ENSG00000226126","PSMC1P12"
26839,"ENSG00000269916","AC133794.1"
26840,"ENSG00000207333","RNU6-680P"
26841,"ENSG00000256238","SUPT16HP1"
26842,"ENSG00000165028","NIPSNAP3B"
26843,"ENSG00000212789","ST13P5"
26844,"ENSG00000205857","NANOGNB"
26845,"ENSG00000199702","RNU6-170P"
26846,"ENSG00000184423","RPL23AP38"
26847,"ENSG00000201321","RNA5S9"
26848,"ENSG00000140795","MYLK3"
26849,"ENSG00000261210","CLEC19A"
26850,"ENSG00000265614","AC011193.2"
26851,"ENSG00000124939","SCGB2A1"
26852,"ENSG00000242371","IGKV1-39"
26853,"ENSG00000223047","RNU6-847P"
26854,"ENSG00000212102","MIR301B"
26855,"ENSG00000226374","LINC01345"
26856,"ENSG00000165935","SMCO2"
26857,"ENSG00000162551","ALPL"
26858,"ENSG00000219736","AL356473.1"
26859,"ENSG00000010379","SLC6A13"
26860,"ENSG00000249127","MTND3P3"
26862,"ENSG00000272447","AL135925.1"
26863,"ENSG00000233433","AC006144.1"
26864,"ENSG00000267521","AC016168.1"
26865,"ENSG00000130054","FAM155B"
26866,"ENSG00000279667","AL603839.4"
26867,"ENSG00000231507","LINC01353"
26868,"ENSG00000254811","AP002001.1"
26869,"ENSG00000160710","ADAR"
26870,"ENSG00000253298","LINC01845"
26872,"ENSG00000242365","NDUFA5P5"
26873,"ENSG00000227550","TRBV7-5"
26874,"ENSG00000204663","CST13P"
26875,"ENSG00000185414","MRPL30"
26876,"ENSG00000206922","RNU6-80P"
26877,"ENSG00000147789","ZNF7"
26878,"ENSG00000145526","CDH18"
26879,"ENSG00000113070","HBEGF"
26880,"ENSG00000165828","PRAP1"
26881,"ENSG00000128581","IFT22"
26883,"ENSG00000278598","MIR6775"
26884,"ENSG00000249541","AC116359.1"
26885,"ENSG00000266990","AC004528.1"
26886,"ENSG00000204479","PRAMEF17"
26887,"ENSG00000240775","AC021205.1"
26889,"ENSG00000099381","SETD1A"
26890,"ENSG00000233385","MTCO3P8"
26892,"ENSG00000228527","AC016396.1"
26893,"ENSG00000217275","AL031777.1"
26894,"ENSG00000250173","AC122719.2"
26896,"ENSG00000233399","LINC01648"
26897,"ENSG00000276771","HOTAIRM1_2"
26898,"ENSG00000266961","AP005482.2"
26899,"ENSG00000243035","RN7SL810P"
26900,"ENSG00000205642","VCX3B"
26901,"ENSG00000253055","RNA5SP415"
26902,"ENSG00000111199","TRPV4"
26903,"ENSG00000126067","PSMB2"
26904,"ENSG00000236386","AC009518.3"
26905,"ENSG00000236166","AL021408.1"
26906,"ENSG00000205015","LINC02138"
26907,"ENSG00000230000","AC006455.5"
26908,"ENSG00000170909","OSCAR"
26909,"ENSG00000254914","AC109810.1"
26910,"ENSG00000255928","AP002993.1"
26911,"ENSG00000106537","TSPAN13"
26913,"ENSG00000188859","FAM78B"
26914,"ENSG00000271425","NBPF10"
26915,"ENSG00000239653","PSMD6-AS2"
26916,"ENSG00000234389","AC007278.1"
26917,"ENSG00000279032","AL079305.1"
26918,"ENSG00000259270","AC044860.2"
26919,"ENSG00000267422","AC016582.2"
26920,"ENSG00000087510","TFAP2C"
26921,"ENSG00000271265","AL355297.3"
26922,"ENSG00000258334","AC125611.4"
26923,"ENSG00000242165","RN7SL222P"
26924,"ENSG00000267378","AC020897.1"
26925,"ENSG00000258038","LINC02327"
26926,"ENSG00000095932","SMIM24"
26927,"ENSG00000258312","AC016152.1"
26928,"ENSG00000251400","ALDH7A1P1"
26929,"ENSG00000265882","RN7SL73P"
26930,"ENSG00000267243","AC005381.1"
26931,"ENSG00000103269","RHBDL1"
26932,"ENSG00000279306","AL139288.1"
26934,"ENSG00000223770","AC006145.1"
26935,"ENSG00000196666","FAM180B"
26936,"ENSG00000118260","CREB1"
26937,"ENSG00000117450","PRDX1"
26938,"ENSG00000172058","SERF1A"
26939,"ENSG00000267414","AC120049.1"
26940,"ENSG00000260108","AC026464.2"
26941,"ENSG00000140743","CDR2"
26942,"ENSG00000200547","Y_RNA"
26943,"ENSG00000166118","SPATA19"
26944,"ENSG00000227123","RPL12P44"
26945,"ENSG00000115687","PASK"
26946,"ENSG00000218890","NUFIP1P"
26947,"ENSG00000189343","RPS2P46"
26948,"ENSG00000185730","ZNF696"
26949,"ENSG00000232447","MTND5P3"
26950,"ENSG00000206609","SNORD116-11"
26951,"ENSG00000256682","AC006518.2"
26952,"ENSG00000234476","AC092811.1"
26953,"ENSG00000254497","AC103681.1"
26954,"ENSG00000202438","Y_RNA"
26955,"ENSG00000167840","ZNF232"
26956,"ENSG00000253467","IGHV7-40"
26957,"ENSG00000257529","RPL36A-HNRNPH2"
26958,"ENSG00000119280","C1orf198"
26959,"ENSG00000240925","RPS20P31"
26960,"ENSG00000206674","RNU6-945P"
26961,"ENSG00000202198","7SK"
26962,"ENSG00000226968","LINC00423"
26963,"ENSG00000117632","STMN1"
26964,"ENSG00000177595","PIDD1"
26965,"ENSG00000230383","AC009245.1"
26966,"ENSG00000253364","AL928742.1"
26967,"ENSG00000236356","AC079584.1"
26968,"ENSG00000244327","AC109992.2"
26969,"ENSG00000237846","AL773545.3"
26970,"ENSG00000112996","MRPS30"
26971,"ENSG00000278962","AC092645.1"
26972,"ENSG00000268101","CYP2G2P"
26973,"ENSG00000132773","TOE1"
26974,"ENSG00000200175","RNU6-1309P"
26975,"ENSG00000185813","PCYT2"
26976,"ENSG00000238741","SCARNA7"
26978,"ENSG00000232526","VDAC1P13"
26979,"ENSG00000260190","AL807752.5"
26980,"ENSG00000264615","RN7SL592P"
26981,"ENSG00000116704","SLC35D1"
26982,"ENSG00000217702","AC073263.1"
26983,"ENSG00000213312","RPL7AP34"
26984,"ENSG00000204574","ABCF1"
26985,"ENSG00000232900","AL050403.1"
26986,"ENSG00000250476","ENPP7P9"
26987,"ENSG00000253356","AC084024.3"
26988,"ENSG00000236360","AL445183.3"
26989,"ENSG00000264956","AC138761.4"
26990,"ENSG00000112739","PRPF4B"
26991,"ENSG00000212229","SNORD65"
26992,"ENSG00000128585","MKLN1"
26994,"ENSG00000183576","SETD3"
26995,"ENSG00000090621","PABPC4"
26996,"ENSG00000135643","KCNMB4"
26997,"ENSG00000270542","AL356218.2"
26998,"ENSG00000120533","ENY2"
26999,"ENSG00000252998","RNU6-889P"
27000,"ENSG00000258114","AC005871.2"
27001,"ENSG00000122033","MTIF3"
27003,"ENSG00000228484","AL137025.1"
27004,"ENSG00000125246","CLYBL"
27005,"ENSG00000206817","Y_RNA"
27006,"ENSG00000106638","TBL2"
27007,"ENSG00000199377","RNU5F-1"
27008,"ENSG00000272711","AC019069.1"
27009,"ENSG00000169116","PARM1"
27010,"ENSG00000138074","SLC5A6"
27011,"ENSG00000228331","RPL17P43"
27012,"ENSG00000229900","HSPD1P21"
27013,"ENSG00000221837","KRTAP10-9"
27014,"ENSG00000254441","AP001646.1"
27016,"ENSG00000169862","CTNND2"
27017,"ENSG00000211935","IGHV1-3"
27018,"ENSG00000228466","TUBB4AP1"
27019,"ENSG00000262155","LINC02175"
27020,"ENSG00000188848","BEND4"
27021,"ENSG00000200161","RN7SKP145"
27022,"ENSG00000257122","RRN3P3"
27023,"ENSG00000228717","AF013593.1"
27024,"ENSG00000140905","GCSH"
27025,"ENSG00000107372","ZFAND5"
27026,"ENSG00000232605","HMGN2P11"
27027,"ENSG00000237896","AC005008.2"
27028,"ENSG00000224260","AL023754.1"
27029,"ENSG00000249588","AC010280.3"
27030,"ENSG00000229203","AC103564.1"
27031,"ENSG00000251051","ELL2P2"
27032,"ENSG00000134851","TMEM165"
27033,"ENSG00000183663","AC007992.1"
27034,"ENSG00000260650","AC010542.1"
27035,"ENSG00000199169","MIR367"
27036,"ENSG00000254610","AC004923.1"
27037,"ENSG00000130612","CYP2G1P"
27038,"ENSG00000067141","NEO1"
27039,"ENSG00000274977","AC011298.2"
27040,"ENSG00000205444","AL034376.1"
27041,"ENSG00000257964","AC020612.3"
27042,"ENSG00000272840","AC092902.3"
27043,"ENSG00000228707","AL691426.1"
27044,"ENSG00000152443","ZNF776"
27045,"ENSG00000136688","IL36G"
27046,"ENSG00000229192","AC004870.3"
27047,"ENSG00000254626","AP003100.1"
27048,"ENSG00000232638","AL390294.1"
27049,"ENSG00000197153","HIST1H3J"
27050,"ENSG00000199080","MIR133B"
27051,"ENSG00000274967","Y_RNA"
27052,"ENSG00000089063","TMEM230"
27053,"ENSG00000280719","PCAT5"
27054,"ENSG00000229458","AC010157.1"
27055,"ENSG00000119673","ACOT2"
27056,"ENSG00000271078","AC139426.3"
27057,"ENSG00000251132","AC094104.2"
27058,"ENSG00000186908","ZDHHC17"
27059,"ENSG00000241769","LINC00893"
27061,"ENSG00000207816","MIR124-2"
27062,"ENSG00000253032","RNU6-299P"
27063,"ENSG00000005187","ACSM3"
27064,"ENSG00000280294","AC011008.2"
27065,"ENSG00000276763","AC069499.2"
27066,"ENSG00000213269","AC004386.1"
27067,"ENSG00000238302","RNU7-120P"
27068,"ENSG00000255375","AL078612.2"
27069,"ENSG00000132950","ZMYM5"
27070,"ENSG00000262211","AC008914.1"
27071,"ENSG00000174502","SLC26A9"
27072,"ENSG00000133055","MYBPH"
27073,"ENSG00000199381","RNU6-79P"
27074,"ENSG00000263317","LINC01982"
27075,"ENSG00000134853","PDGFRA"
27076,"ENSG00000279233","AC122688.3"
27077,"ENSG00000238135","USP9YP10"
27078,"ENSG00000271042","AL078603.1"
27080,"ENSG00000250614","AC005522.1"
27081,"ENSG00000228295","LINC00392"
27082,"ENSG00000177548","RABEP2"
27083,"ENSG00000280406","AC104985.3"
27084,"ENSG00000176243","CDV3P1"
27085,"ENSG00000267072","NAGPA-AS1"
27086,"ENSG00000263307","AC007216.4"
27087,"ENSG00000270610","AL160191.2"
27088,"ENSG00000222467","Y_RNA"
27089,"ENSG00000238129","AL121904.1"
27090,"ENSG00000162688","AGL"
27091,"ENSG00000280377","AC027176.3"
27092,"ENSG00000154262","ABCA6"
27093,"ENSG00000249770","MTND6P17"
27095,"ENSG00000213839","TMX2P1"
27096,"ENSG00000140526","ABHD2"
27097,"ENSG00000199395","RNA5SP93"
27099,"ENSG00000222608","RNA5SP504"
27100,"ENSG00000253625","IGKV2-23"
27101,"ENSG00000100330","MTMR3"
27102,"ENSG00000189060","H1F0"
27103,"ENSG00000275515","AC012676.2"
27104,"ENSG00000100075","SLC25A1"
27105,"ENSG00000075240","GRAMD4"
27106,"ENSG00000255298","OR8G5"
27107,"ENSG00000254254","AC012349.1"
27108,"ENSG00000206897","SNORA9B"
27109,"ENSG00000142871","CYR61"
27110,"ENSG00000235120","BSN-AS1"
27111,"ENSG00000221813","OR6B1"
27112,"ENSG00000079557","AFM"
27113,"ENSG00000050555","LAMC3"
27114,"ENSG00000264722","MIR3670-2"
27115,"ENSG00000261115","TMEM178B"
27116,"ENSG00000168003","SLC3A2"
27117,"ENSG00000213275","IFITM9P"
27118,"ENSG00000200817","RNU6-899P"
27119,"ENSG00000254262","AC022360.2"
